,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,label
239388,0.72729451,-0.095655023,0.154792658,0.099232773,0.088574792,0.172050548,-0.035598527,-0.096865299,0.052503482,D
239412,2.672628554,0.02705373,0.191051996,-0.052332994,0.013697995,0.049767899,0.021402621,0.032826101,0.015766956,D
239435,1.571809421,0.164439576,0.086973599,-0.162983736,0.052300688,0.199492595,0.045008381,-0.115572088,-0.033776637,D
239459,0.670503463,0.31898811,0.022307532,-0.072050471,-0.018521275,0.391810344,0.152662453,-0.081997323,0.134170198,D
239483,2.964083515,0.032555644,0.277397456,-0.080857623,0.010204878,0.019016902,-0.013276287,0.036507049,0.024890727,A
239494,1.981344048,-0.033552547,0.291142883,0.024231089,0.060420428,0.047837358,-0.126096682,-0.000226475,-0.121418902,D
239518,2.305101121,-0.062083719,0.214046498,-0.075524443,0.014020694,0.001392261,-0.013842845,-0.029794738,0.029252032,D
239542,1.188459682,-0.471251593,0.092689266,-0.040825402,-0.133717077,0.053750227,0.035042531,0.034746177,0.016103438,D
239566,0.733132534,-0.315588538,0.089628703,0.324447975,-0.117122522,-0.127562957,0.118603014,-0.028164525,0.174605955,D
239590,1.56781453,0.201258515,0.123486923,0.304793857,-0.121577531,0.119323585,-0.076274421,-0.007680304,-0.019648667,D
239614,2.396875445,0.018814944,0.249791925,0.111779951,0.059017436,0.066503863,-0.047004691,0.001869576,-0.010585915,D
239638,-6.110437404,-2.184095475,-2.274407534,-0.059967966,-0.241201094,-0.005550946,-0.013355873,-0.069601513,-0.054636856,D
239662,-1.243926606,-0.722105235,-1.001108018,-0.085067386,0.021157422,-0.137836115,-0.06028985,-0.380338667,-0.245209564,D
239686,-28.39358199,-3.581116231,-2.023366861,-2.39509859,-2.407677239,-0.495135307,-1.732646708,-0.204670245,-0.457773298,D
239710,-3.266250684,-2.21309029,-0.980316597,-0.197332721,-0.25921943,0.124099542,0.070516598,-0.029513367,-0.041145899,D
239734,1.005234923,-0.954962904,-0.696700665,-0.167055427,-0.08866709,0.034153545,0.05661971,-0.195632995,-0.281077629,D
239758,-4.881992168,-4.049483997,-3.908470651,-0.577007387,0.259538304,0.453070418,-0.027148565,0.190800191,0.840674819,D
239782,2.138189681,-0.225388042,0.013922516,-0.107833059,-0.028420914,0.045155119,-0.011607435,-0.024675821,0.022990756,D
239806,-0.597353067,1.478841628,-0.115713232,0.235348337,-0.027854172,-0.104255261,0.185381038,-0.028524725,0.109384309,D
239830,-2.104178836,2.123739414,-0.370329574,-0.141910988,-0.220480942,-0.189738438,0.407921932,-0.254540114,0.054888611,D
239854,-2.63185602,0.016624354,-0.63117994,0.635097521,0.257197731,-0.237198571,0.213453289,-0.296006359,-0.574100071,D
239878,1.818613021,0.151797543,0.308855885,0.270131612,0.131335351,0.167441979,0.123306838,-0.011891383,0.017508986,D
239902,1.492131915,0.182937079,0.316036596,0.232989641,-0.014341874,0.301353213,0.057909049,-0.142850813,-0.015006293,D
239926,0.401449871,-0.8672158,-0.062370698,0.669507133,0.26924642,-0.072828718,-0.055780219,-0.177805291,-0.734893892,D
239950,2.571867898,0.097547223,0.27410233,-0.016243975,0.017700055,-0.006118184,0.020670893,0.083553552,0.000785171,D
239974,1.667934462,0.573650996,0.067503662,-0.137431653,-0.028657265,-0.160893029,0.011945848,0.056107122,-0.064752559,D
239998,-3.886974178,2.521750046,-0.501049873,0.029591734,-0.361588543,-0.19361331,-0.058983333,-0.102261196,0.217151714,D
240022,-6.983085027,5.441979449,-0.505039767,-0.021900382,-0.500510775,-0.620467863,0.480010814,-0.08022762,0.107376301,D
240046,-4.666648707,2.73894811,0.027049227,0.271762166,-0.090961685,-0.197412366,0.360583411,-0.392573835,-0.019323246,D
240070,2.088660833,0.124507818,0.288513442,-0.036041664,-0.022561641,0.092664865,-0.012540672,-0.05071809,-0.038327347,D
240094,1.203254605,0.389923313,0.361675903,0.173282111,-0.012790128,0.343042647,-0.01454637,0.017978767,-0.138172237,D
240118,1.511468753,0.263728107,0.387542988,0.117108337,-0.080280487,0.206846559,0.040751072,-0.033597068,-0.120158116,D
240142,2.416362172,0.074944501,0.263740212,-0.021888731,-0.003110895,0.100519826,-0.027084709,-0.04790704,0.039015564,D
240166,2.308739054,0.210128541,0.260159189,-0.010747061,-0.06022771,0.096213011,0.08898342,-0.009621376,-0.00684118,D
240190,2.390061156,0.069653671,0.296197192,0.030353995,-0.024624919,0.104751368,-0.034826337,0.018110291,0.060662615,D
240214,-1.760558639,1.619694939,-0.42186586,-0.104459928,-0.049567631,-0.204930355,0.406260511,-0.081250076,0.064421683,D
240238,-6.866996324,5.766792494,-0.582138423,-0.297387705,-0.600860197,-0.706225827,0.325051187,0.368613914,0.122275581,D
240262,-0.724338904,-0.00831876,-0.523920685,-0.002823571,0.097611209,-0.094901054,-0.048277957,0.021751131,0.128691232,D
240286,1.673106568,0.063510709,0.164221741,0.069658517,0.007377229,0.132831948,0.083658078,-0.062815192,0.026898019,D
240310,1.360045524,0.348542443,0.461415616,0.093033754,0.090802902,0.285478675,0.023238379,-0.104022892,-0.053175718,D
240334,1.905662717,-0.145865258,0.205529345,0.050885475,-0.03927285,0.118431279,0.025460247,0.022560286,0.000112427,D
240358,2.379652241,0.160354274,0.34446069,0.045088623,0.052479886,0.152319237,0.019590147,-0.036194009,-0.003004911,D
240382,2.703135619,0.00685497,0.253774737,-0.038240914,0.000140327,0.033085566,-0.031796638,0.025607318,0.020146594,D
240406,-2.16213306,1.595198943,-0.365788693,0.156742159,-0.216628734,-0.105558443,0.231627207,-0.10427467,0.169561179,D
240430,0.233503677,1.072983899,0.050824276,0.050340522,-0.130961626,-0.184101465,-0.133299908,0.190780404,0.055487612,D
240454,0.939642189,1.155318254,-0.017980803,-0.147395557,-0.156598177,-0.185040923,0.125178804,-0.034941975,0.145669782,D
240478,2.181013662,0.131475179,0.249844095,0.065615768,-0.030813253,0.088078442,-0.012645182,-0.031900044,-0.025572121,D
240502,2.479243077,0.117422016,0.300641289,0.011072659,-0.016046084,0.078787503,0.022849626,-0.020785511,0.044191103,D
240525,2.679641782,0.04548844,0.264344773,-0.051660693,0.014688857,0.066542675,0.032070312,-0.018474228,0.01689888,D
240548,2.492143086,0.146376197,0.272623509,0.035086751,0.035667942,0.044713998,0.04112144,-0.020291067,-0.00287336,D
240572,-2.573123921,-0.424803195,-1.648968921,-0.097139352,-0.097321561,-0.106892508,0.29413053,-0.057620763,0.238534875,D
240596,0.486876267,-1.558475167,-1.168609632,-0.099801771,0.162383738,-0.043339798,-0.037579458,0.073672907,0.217655231,D
240619,-7.362197137,-2.038855604,-2.542478079,0.298277,0.227611863,-0.509460802,0.119282066,-0.01803936,0.608804431,D
240643,2.002450755,-0.282282124,0.003949246,-0.07631988,-0.015611973,0.033403774,0.00516135,-0.047808547,-0.005301812,D
240667,2.472300146,-0.258970357,0.04184378,-0.112599709,-0.032083302,0.021239882,-0.076758446,0.021311289,0.04770523,D
240687,0.454403573,-0.551229483,-0.313673222,0.093960035,-0.0706407,0.116059751,-0.058074775,0.008569,0.054697767,D
240711,2.472729567,-0.050065982,0.148842477,-0.07440692,-0.004968681,0.08026825,0.040686203,0.009190912,0.090924491,D
240735,2.694672074,-0.061056838,0.127566989,-0.131681605,0.010327954,0.006775872,-0.006657496,0.024289242,0.024495902,D
240759,1.986132693,-0.239003745,0.012847288,-0.005710085,-0.022545588,0.088271317,-0.007263305,0.08454742,0.08292521,D
240781,-10.33286878,0.667554831,-1.738288313,-0.293439755,-0.645942359,-0.54213942,0.243213803,-0.030540444,0.302089133,D
240805,-4.586544625,-0.04191164,-0.476757643,0.156715195,-0.189741938,-0.114320019,0.206450797,-0.205936795,0.351576285,D
240829,-7.397224247,2.043491374,-1.550776704,0.074640461,-0.694689851,-0.755670765,-0.145560413,-0.09144956,0.02386883,D
240853,-1.95923706,-0.982856378,-0.302516143,0.081761574,-0.359812821,0.407662183,-0.047000139,-0.028968544,-0.014124959,D
240877,0.079218373,-0.57547851,0.115494823,0.216872633,0.019593594,0.171953051,0.04169838,-0.135545471,-0.00564166,D
240901,-0.766858412,0.598140665,-0.233510396,0.042292272,-0.150607231,-0.049241969,-0.288583529,-0.023171445,-0.026067479,D
240925,-3.815898099,2.953317485,-0.897803194,-0.988689372,-0.554101063,-1.25229698,-0.267954696,0.507340507,-0.100307839,D
240949,-11.5682643,4.501732594,-2.073229409,-0.712369783,-1.30759769,-1.789217251,-0.821522061,0.768042772,-0.189152665,D
240973,-4.567443838,3.191961954,-0.482298162,-0.158477072,-0.286062242,-0.194203227,0.343753338,-0.056125357,0.015550878,D
240997,2.389704651,0.198814032,0.235126633,-0.185476931,0.001539596,-0.099274339,-0.102477919,0.068693941,-0.000122036,D
241021,1.427206287,0.288323793,-0.0608089,-0.005909235,-0.189943584,0.146979169,-0.00258868,0.015634518,-0.087348949,D
241045,2.001599859,0.108450747,0.279892067,0.074292034,-0.059313794,0.199175349,-0.002467485,-0.012087962,-0.057023036,D
241069,2.32069621,0.080193567,0.191940987,-0.007600107,-0.009234841,0.083025969,-0.053827831,0.059079822,-0.04901885,D
241093,2.573799175,0.079514824,0.262446221,0.032778381,-0.001119681,0.041187082,-0.074861727,0.026253645,-0.003937721,D
241117,-21.73068031,4.358026596,-2.159704409,0.430216627,-0.492256085,-0.349671393,-0.349181514,0.561862327,-0.19254357,D
241141,-13.88689582,5.663955824,-0.037587328,0.922800898,-0.225984089,-0.776293965,-0.056978819,-0.412807011,-0.179671228,D
241165,-27.73693782,2.490238969,0.547087943,-0.209396397,-1.429863106,0.431507616,0.722429228,0.008068443,-0.386871479,D
241189,-5.383153617,-0.763397987,-0.080446055,0.647572026,-0.013271224,0.864899973,0.297028798,-0.11651123,-0.26937413,D
241213,-1.469993402,1.037773746,0.402667662,0.55739912,-0.035152358,0.501677319,0.238010506,-0.117988023,-0.108179998,D
241237,-3.531817823,0.38981802,0.612286459,-0.303003478,-0.57344975,0.749321201,0.428386979,-0.209241405,0.123194083,D
241261,1.644791397,-0.088739578,0.178164143,0.314445097,0.176343381,0.103921649,0.039849929,0.012420448,0.005625336,D
241285,2.027801729,0.211870212,0.199075121,0.030901466,-0.006045924,0.004568109,-0.088927527,0.047657918,-0.009749342,D
241309,1.327978089,-0.258720118,0.400389196,0.665917586,0.309682808,0.177718748,-0.121925063,0.032586137,-0.052476048,D
241333,0.194175765,-0.986497632,-0.180422664,0.853446903,0.490363469,-0.09916751,-0.043090534,0.040575444,-0.033681682,D
241357,-1.205199494,0.380733163,-0.256267077,0.25017581,-0.143843127,-0.112070438,0.364572428,-0.092759043,0.093163192,D
241381,-1.30755246,-0.063778772,-0.34604178,0.503144431,0.214557754,-0.114758663,-0.236372981,0.197644823,-0.010785124,D
241405,1.461544699,-0.497078854,0.107943051,0.503728564,0.276719713,-0.058832583,-0.014993441,-0.019149322,-0.00927916,D
241429,0.919636739,-0.109134072,0.091020618,0.290290907,0.074340741,-0.149023336,0.047331627,0.039049818,-0.00028728,D
241453,1.819937421,-0.038847795,0.285915589,0.124109935,0.055571368,0.139817193,0.024395203,-0.013223398,0.057170861,D
241477,-9.055557167,3.673363694,-0.807160635,0.233819505,0.012503022,0.367254808,0.576494349,-0.427364599,0.206378567,D
241501,-4.109896001,3.976042768,-0.174355091,0.10466339,-0.518711424,-0.026349163,0.179021234,0.14537727,0.017802218,D
241525,-9.905995227,4.525526677,-0.653617177,0.402971313,-0.721281671,-0.388658702,0.30079159,0.217125983,-0.085070171,D
241549,-1.139142032,0.634256695,0.106430317,0.375625728,-0.021380139,0.478982786,0.088740322,-0.05547604,-0.205319816,D
241573,1.41333997,0.48763152,0.300375978,0.231285519,-0.07098365,0.215531414,0.070558889,-0.011129998,0.061236569,D
241597,-0.036881472,0.674435225,0.382424631,0.21208978,0.043463577,-0.027012747,-0.174603207,-0.238293929,-0.058008037,D
241621,1.016979716,1.159643958,-0.091553537,-0.351501188,-0.159024784,-0.392744795,0.036016977,0.097920105,-0.087355011,D
241645,2.690414143,0.074475924,0.272041139,0.00482023,0.015513926,0.121310184,-0.000520107,0.002920061,-0.020404004,D
241668,2.396528548,0.097549128,0.199024565,-0.025913934,0.043413044,0.041539377,0.000128717,-0.014916773,0.031026287,D
241692,1.068744562,-0.939938845,-0.806131247,-0.325649693,-0.009944045,-0.003551831,-0.102719821,-0.040698973,-0.0160869,D
241716,0.573134209,0.536577791,-0.263985807,-0.32700619,-0.160126593,-0.233215762,-0.023187443,0.26097529,0.138072073,D
241740,1.047412165,0.547752059,-0.223983504,-0.166153071,-0.047735431,-0.145063712,-0.067532005,0.022028527,0.100828736,D
241764,2.211141288,-0.389875279,-0.118883538,-0.159078331,-0.065157982,0.003062763,-0.08197902,0.02560222,0.007699335,D
241785,2.561306837,-0.028687076,0.235082657,-0.084759989,-0.022306973,0.027429855,-0.076340167,0.032014487,0.016586845,D
241809,2.559330239,0.129718303,0.166988613,-0.084631597,-0.003400781,0.040640159,-0.035625767,0.014548116,-0.014889402,D
241833,-13.79393579,2.538284676,-0.959606878,-1.77947757,-0.614535901,-0.777188888,0.547220073,-0.008860852,-0.26805843,D
241857,-16.23894672,-2.485356483,-3.578806471,-0.245749593,-0.529063508,0.506990014,0.026888453,-0.363781156,0.26294202,D
241881,-10.96557958,-5.437270747,-5.812383676,-0.552322994,0.087352512,-0.889712176,-0.407993617,-0.225688236,0.347358038,D
241905,-1.081698949,0.094627375,-0.177681915,-0.799312176,0.032613192,-0.260301516,0.110222114,-0.035993674,0.086817035,D
241929,-2.397479874,-2.190113016,-1.265248243,-0.380210203,-0.09644422,0.149562117,-0.30513151,-0.167775993,0.0482528,D
241953,-0.18941591,-1.62091907,-1.052166389,-0.163697896,0.09821783,-0.131104974,-0.141426372,-0.066937978,0.149095677,D
241977,1.020366713,-0.619963474,-0.168590853,0.016078117,-0.035875538,0.07742086,-0.054187666,-0.093843198,0.021691844,D
242001,1.546158767,-0.593568583,-0.426564324,-0.06098494,0.009392663,0.047266184,0.027945831,-0.024229324,0.04163785,D
242025,-0.206083294,1.76476337,-0.043056884,0.006225541,-0.004088165,-0.190893604,0.440023421,-0.109362903,0.162532037,D
242049,-0.85144174,0.261160642,-0.55973491,0.041014607,-0.056733041,-0.154974871,-0.012937532,-0.016564945,-0.063725788,D
242073,-1.515376001,2.429915046,-0.190421067,0.033934168,-0.236379862,-0.221599476,0.301380942,0.031922855,0.11911757,D
242097,2.521494081,0.124860242,0.261203532,-0.052008174,0.069717152,0.001003343,0.033566906,-0.003080595,0.00035301,D
242121,2.274222362,0.050225027,0.21095963,0.030532478,-0.068410201,0.134600034,0.071686109,0.017334187,-0.013804277,D
242144,2.278175965,0.266435915,0.1967766,0.056694342,-0.059706799,0.14214125,0.053185407,-0.048326971,-0.039137815,D
242168,2.702053198,0.086022825,0.290316369,0.019802857,0.003549201,0.040860429,-0.02532647,0.010317335,-0.030553613,D
242192,2.642853143,-0.015310589,0.216376571,-0.016159936,0.000599656,0.051934533,0.084431609,0.021708431,0.025508393,D
242213,2.632899777,0.098722365,0.259842074,-0.024890464,0.0378359,0.076365662,0.089476317,-0.016128913,-0.007872902,D
242236,-5.244845068,1.699546135,-0.44941244,-0.191149282,-0.073113411,-0.417741598,0.577340923,-0.203119107,-0.199610075,D
242260,-5.057997525,-1.62407288,-0.504110781,-0.067075772,0.07462287,-0.152087851,0.069861369,0.08775562,-0.137428638,D
242284,-60.87045027,-5.19096569,-3.1956079,-1.598275806,0.774495288,2.83363446,1.894419519,0.08251913,-0.104959406,D
242308,1.74423613,0.023423628,0.271246039,-0.001001204,-0.101089218,0.036615719,0.124161825,0.024080859,-0.03203558,D
242332,1.596287229,-0.316458965,0.163130567,0.023977556,0.007241641,0.054139078,0.1069803,0.092597889,0.056910256,D
242356,-6.618895741,-1.830698455,-0.976320335,0.213507486,-0.06249058,0.188281547,0.178313131,-0.179477828,-0.209764129,D
242380,2.366702654,0.020292185,0.261571383,-0.024835497,0.013975486,0.031596719,-0.006546781,-0.059637963,-0.031405453,D
242403,-3.503493229,-0.506757321,-0.527846409,0.080671628,-0.10842678,0.261059011,0.195594279,-0.189395161,-0.125093025,D
242427,-0.579681893,1.482757049,-0.049454678,0.35575994,-0.075847246,-0.093843061,-0.105264912,-0.031123508,0.032344003,D
242451,1.459803214,0.687489956,0.161351129,-0.035317911,0.162487733,-0.07973484,0.071036586,-0.069107964,-0.039543986,D
242475,-5.431042694,3.063965108,-0.783995501,0.286930637,-0.288437797,-0.319460511,0.32357196,-0.209779635,0.138114314,D
242499,1.833330425,0.310923006,0.264023951,0.298678095,0.006124597,0.106911824,-0.007721007,0.01910127,-0.014390857,D
242523,2.724275874,0.076050816,0.286911608,-0.017692469,0.006611683,0.016241188,-0.041489614,0.004219517,-0.005495739,D
242546,0.635886265,0.251343662,0.241779624,0.340833382,0.051225219,0.500629395,0.059266582,-0.267400759,0.089934182,D
242570,2.359845939,0.10683634,0.235304334,0.049459057,0.047331012,0.093928999,0.080628063,-0.016102308,0.045553678,D
242593,-3.097413742,0.870923744,-0.510675342,0.509393679,0.073865773,-0.210955219,-0.325319156,-0.003753681,-0.172233726,D
242617,-4.981456438,0.044950994,-0.674199881,1.499967145,0.539645192,-0.179203436,-0.200963027,0.431598258,-0.056571037,D
242641,0.933305361,0.289632297,-0.031263313,0.471297627,0.172712024,0.134490909,0.077584455,0.027388559,-0.041998691,D
242665,1.911644338,0.183569253,0.149077206,-0.013107153,-0.046450874,0.082367391,0.01866735,-0.026208681,0.01405478,D
242689,1.715810637,0.088459421,0.207419586,0.144835138,-0.019140391,0.171609902,-0.053710371,0.064482336,-0.021246829,D
242713,2.380861025,0.098548363,0.263527694,0.08230368,0.031718197,0.067839763,-0.005313771,-0.023704007,-0.028171186,D
242737,-3.047098011,1.860682102,-0.66850768,-0.091339706,-0.166437533,-0.490752012,0.248921068,0.175715887,-0.194670726,D
242761,-4.499651581,1.824512105,-1.143721974,-0.255179604,-0.049784132,-0.478129387,0.628146863,-0.435205355,0.064092217,D
242785,-2.262717963,-1.089244104,-1.65833519,0.006784348,0.050343775,-0.234681833,0.128660643,-0.055673937,-0.337328396,D
242809,1.74760682,0.236100856,0.265161991,0.10360467,-0.012670425,0.299964214,0.071393793,-0.038286833,-0.009960302,D
242833,1.643052965,-0.07569605,0.217788169,0.129986568,-0.034113715,0.186084843,0.103630544,0.027484297,-0.110952863,D
242857,1.550069413,-0.523685987,-0.230491133,-0.070804833,0.034708584,0.059160673,0.045475569,-0.060958849,-0.177838743,D
242881,2.552903002,0.00855769,0.207480192,0.01780757,0.006030823,0.060826459,-0.087204276,0.053629532,-0.033920802,D
242904,2.253476995,-0.072754801,0.202302814,0.007940719,0.007148817,0.03177494,0.025887501,-0.045915336,-0.007282328,D
242927,-3.469795263,2.950056826,-0.007247127,-0.172522702,0.130664821,-0.236907447,0.307192618,-0.390719128,0.041980911,D
242951,-7.575938677,3.336661275,-1.171909431,-0.218313632,-0.652588588,-0.37389753,0.698928704,0.32051517,-0.095240096,D
