,LD1,LD2,LD3,Label
214285,0.029748091,-0.123621788,0.089773292,A
214300,0.007164455,-0.050953896,-0.055533938,A
214315,0.64787456,0.491548696,0.004781975,D
214339,0.421307913,-0.226775955,-0.473028857,A
214361,0.052598777,-0.069684905,-0.317966638,A
214380,0.060268124,-0.0136058,-0.0748767,A
214398,-0.06328532,1.606246882,-0.99406709,D
214422,0.050597861,0.176139257,-0.172391604,A
214436,0.001266817,0.043886998,0.102907751,A
214451,-0.031263371,0.005455321,-0.006449316,A
214456,0.097935334,-0.152537067,-0.18912198,A
214472,-0.002783531,0.132664195,-0.055179198,A
214488,0.01164876,0.133662666,-0.101143966,A
214501,0.003405023,0.578002785,-0.108647806,A
214522,0.022034745,0.34154125,0.638404203,A
214541,-0.032317669,0.025203182,0.212387467,A
214559,-0.235332469,-1.247090351,-0.521496526,A
214577,-0.181266815,-0.728294333,-0.507270064,A
214593,0.071699339,-0.0275961,0.094499929,A
214609,0.006216456,-0.280138275,-0.623255921,A
214632,-0.076464541,-0.256581747,0.106399547,A
214651,0.062966756,0.112926987,-0.514607302,A
214668,-0.018421905,-0.033535735,0.028184524,A
214677,-0.025483243,0.077753661,0.034440471,A
214680,-0.008290082,0.004962085,0.037912194,A
214688,0.008195936,-0.039040647,-0.021097698,A
214698,-0.057050518,0.390408915,0.644395989,A
214713,-0.0726032,0.165781509,0.274556033,A
214723,-0.047276631,0.027988774,0.263423195,A
214737,-0.013437967,0.017347631,0.005089066,A
214744,0.016828978,-0.027900595,0.00326328,A
214749,0.006547861,0.021076142,-0.003577198,A
214763,0.01982515,-0.072994505,0.013162244,A
214773,0.317355563,2.041769782,-1.110840267,D
214797,0.248050494,0.542803045,0.667844601,D
214821,0.035504744,-0.101848,0.049108308,D
214845,-0.15415288,0.210696484,-0.232132188,D
214869,-0.048827125,-0.576325295,-0.379537631,D
214892,-0.28114076,-0.253106871,0.084647093,D
214910,0.788881589,0.318541203,-0.454265357,A
214934,0.05338194,-0.277922273,0.029267109,A
214958,0.151038182,0.043279997,0.21312382,A
214982,-0.004677576,-0.849245706,0.373531147,A
215005,-0.021068974,-0.490878922,0.202913481,A
215029,0.048037563,-1.735335171,0.600735069,A
215050,0.033372039,-0.856583213,0.579718857,A
215074,0.211113014,-1.23727536,0.407921716,A
215098,0.007920046,-1.918548088,1.666940234,A
215122,-4.613516509,-8.377745163,2.522817983,A
215146,-1.393293422,-3.321681447,-0.618703877,A
215169,-0.26517556,-1.071697361,-0.294536091,A
215186,-0.347242964,-0.624367956,-0.659482939,D
215206,0.168125298,-1.080282021,-0.011187177,D
215229,0.038614487,-0.07140728,0.018331262,D
215250,-0.164169031,-2.797870971,1.259263947,D
215274,0.495672638,-0.319825649,-0.47232063,D
215298,0.168847767,-0.279960996,-0.119013324,D
215322,0.09117544,-0.340944765,0.373219882,D
215346,0.480779623,0.329699023,-0.28275287,D
215370,-0.670844417,-1.966639434,0.012066342,D
215394,-0.108294955,-0.112103759,0.094315146,D
215418,-0.286806093,-0.21353411,-0.497416047,D
215442,0.094673953,-0.087658103,0.15934666,D
215466,0.173908761,0.164549692,0.077258711,D
215490,0.033956034,0.119680006,0.403260769,D
215514,0.008427545,0.324172635,0.04018526,D
215538,0.325919098,1.211631143,-0.346889951,D
215562,-0.287890707,0.340424998,0.945878389,D
215586,-1.00956068,-0.095979078,0.533398604,D
215610,0.340951059,0.368519663,-1.091082314,D
215634,-0.446913263,-0.269419433,2.394764586,D
215658,-0.139560923,-1.215279083,0.054155598,D
215682,0.081808823,0.872522152,0.151579944,D
215706,0.330051773,-0.36961474,0.198909433,D
215730,-0.219280771,-1.074283691,-0.534600522,D
215754,0.117504888,-0.602491524,-1.523038445,D
215778,-0.040446643,0.391007904,-0.649362199,D
215802,0.379304854,0.658231753,0.170705789,D
215826,0.486036805,0.108675024,-0.180069609,D
215850,-0.076224255,-0.01376625,0.449811541,D
215874,-0.232615327,-2.15989198,1.786977376,D
215898,-0.241272869,-4.49462131,-0.021461533,D
215922,-0.208791074,-0.902774091,0.115508055,D
215946,1.034198313,0.975350539,-0.495023923,D
215970,0.181344746,0.018176522,0.032738633,D
215994,0.422719939,-0.041263459,-0.10024048,D
216018,0.221868386,0.568812554,-0.541837193,D
216042,0.398196039,0.876326679,0.214910555,D
216066,0.221293701,0.297950845,0.042858228,D
216090,0.010140832,-0.214509696,-0.234477181,D
216114,0.497009268,-0.417934227,0.298754804,D
216138,0.594303697,-0.697972904,0.240315554,D
216162,-0.140251401,1.076709158,0.365178347,D
216186,0.088408493,0.037317286,0.136206978,D
216210,0.514857732,0.510983609,0.475879601,D
216234,0.102511852,0.241309935,-0.094022531,D
216258,0.059548537,0.504330598,-0.738746083,D
216282,0.17114286,-0.110830076,-0.174531001,D
216303,0.025544027,-0.28327558,-0.001203664,D
216326,-0.483261804,-0.286082517,1.052840114,D
216350,0.233957979,0.319643318,-0.117447037,D
216374,-0.354279324,0.62450744,-0.19557156,D
216398,-0.178000134,0.040407951,0.129737215,D
216422,0.127747128,0.305580428,-0.19763871,D
216446,0.411717249,-1.183643672,1.113348579,D
216470,1.004927404,-0.390752269,2.314319181,D
216494,0.552929038,0.043626658,1.023224254,D
216518,0.261503347,0.734750697,0.503102832,D
216542,0.275232051,-0.197895856,-0.113608345,D
216565,0.006403622,-0.166819628,0.850308108,D
216589,0.750858839,0.645105542,0.528805352,D
216613,0.024202284,0.400266621,-0.108308208,D
216637,0.101921623,0.319716434,0.593714772,D
216661,0.066568264,0.106353065,-0.08330556,D
216684,0.686733889,0.778380208,-1.396473857,D
216708,0.481631162,0.593873688,0.416538297,D
216732,0.086274329,1.24404314,0.130301145,D
216756,-0.119680524,0.208617589,0.11230906,D
216780,-0.389376563,-1.301375317,0.38401323,D
216804,0.045363869,-2.520056975,2.83473195,D
216828,0.085880629,-0.747677193,0.687371712,D
216852,0.658060354,-0.250792673,-1.444854308,D
216876,0.025866035,-0.381844021,-0.266122785,D
216900,0.027367885,-0.01913663,0.196721785,D
216924,-0.151681069,0.197562012,0.414982606,D
216948,0.083955254,0.337638225,0.265791792,D
216972,-0.186696165,0.500656235,-0.371520429,D
216995,0.263922752,0.022415181,-0.411914263,D
217019,0.115107434,0.075233518,-0.081433067,D
217042,0.037604075,-0.031117795,-0.167608216,D
217065,0.050892945,-0.128299783,-0.035673532,D
217088,-0.181436815,-0.082244921,-0.393873196,D
217111,-0.03162195,-0.058926506,0.182878454,D
217133,-0.024457149,0.274636121,0.002878457,D
217156,0.159180632,-0.14360811,-0.635620493,D
217180,-0.074510583,-0.837771697,0.301566688,D
217203,0.058452957,-0.127105976,-0.079830812,D
217223,-0.02062876,-0.04264382,-0.049097196,D
217239,-0.084966795,0.090147983,0.328123119,D
217263,0.186974802,-0.227032868,-0.761440317,D
217287,-0.170728904,-0.645743545,0.353133318,A
217304,-3.704532997,0.255131069,1.077281327,D
217324,-2.720457545,0.61201694,-0.56090649,D
217343,-1.067686293,-1.193717883,1.426308036,D
217362,-3.736293499,0.296776995,0.866835214,D
217382,-0.331695488,-2.579385858,0.909283488,D
217403,0.261637385,0.186139464,0.89549396,A
217427,-0.075824696,0.127075983,-0.024510595,A
217447,0.55899343,0.001968927,0.964255159,D
217471,-0.178935403,-0.034917247,0.455111938,D
217494,-0.188667438,-0.284305249,2.000666578,D
217518,-0.149642238,-1.675872023,1.005217354,D
217542,-0.166819278,0.009911567,0.720060574,D
217566,-0.056393218,0.471641533,0.39849126,D
217590,-0.124623125,0.303956811,-0.174192278,D
217614,0.09713719,0.118416635,0.479502042,D
217638,-0.504077959,-2.346490385,0.223580853,D
217662,-0.392733701,-4.525453019,-0.305360286,D
217686,0.401784737,-2.11642302,0.822903942,D
217710,0.231784652,-0.032885814,-0.073807299,D
217734,0.135219907,-0.537307518,-0.002517296,D
217758,-0.048755217,-0.305198651,-0.391325694,D
217782,0.064794054,-0.247771929,0.016963714,D
217805,0.297081405,0.248349135,-0.102846438,D
217829,0.223008923,0.545135509,0.874994406,D
217853,-0.115910734,0.208576468,0.304569191,D
217877,-0.015511349,0.027699857,0.162796236,D
217901,-0.067961911,0.228235164,0.404927704,D
217925,0.047405662,-0.068281173,-0.064065479,D
217949,0.209425659,-2.066637906,0.929298672,D
217973,1.503772532,0.266006873,-1.331966579,D
217997,0.400785818,-0.456967671,-1.55655831,D
218021,0.200601908,-0.116622965,0.709028305,D
218045,0.062736662,0.449031856,0.075677077,D
218069,0.021811891,-0.092260141,0.132071763,D
218093,0.14447997,-0.086564179,0.386378549,D
218116,-0.049851985,0.026178603,0.380398457,D
218140,-0.058527011,-0.194491597,0.073595006,D
218164,0.364981727,1.758792049,-2.054218485,D
218188,0.649191329,-1.869839611,-1.345838979,D
218212,0.636640933,1.506609609,-1.054935277,D
218236,0.052005257,0.373802944,0.225284118,D
218260,0.298805775,-1.254010174,0.148855889,D
218284,0.257163021,0.067276558,-0.022670882,D
218308,0.081256461,0.255307054,0.130870321,D
218332,0.093835663,-0.23863727,-0.125881693,D
218356,0.013852972,0.064713603,0.206337299,D
218378,1.514508644,2.059036247,-0.07750066,D
218402,0.643085571,-1.960615068,-0.393236738,D
218426,-0.245535114,-6.358691242,0.500167023,D
218450,0.423124073,0.606177414,-0.026186347,D
218474,0.170530586,-0.587823395,-0.01503769,D
218498,-0.978253267,-2.63097563,0.03532009,D
218522,-0.050016473,0.236514646,0.413080157,D
218546,0.013891878,0.255140422,-0.076628233,D
218566,-0.165366914,-0.127115979,-0.063476071,D
218589,0.100273202,-0.334365144,-1.09730146,D
218613,0.488038146,0.262942503,-1.211202905,D
218637,-0.181996771,0.016626457,-0.303146044,D
218661,-0.099734135,-0.157140579,0.180388453,D
218685,0.065420936,-0.157156757,0.019546272,D
218709,-0.28602513,-0.180945711,-0.260546361,D
218733,0.212195194,-0.12430776,0.087085547,D
218757,-0.182661948,0.351547743,-0.198456355,D
218781,0.452818807,0.375829552,-0.490253565,D
218805,-0.026980033,-1.658220269,0.006788951,D
218829,1.330078865,0.939328355,2.500076748,D
218853,0.039535086,0.971309872,1.170547678,D
218877,0.278578032,0.72934211,3.399856744,D
218901,0.045700264,0.183979842,0.408063882,D
218925,-0.159360481,0.214202661,0.357056259,D
218949,-0.089191046,0.02089572,2.725807111,D
218973,0.417007875,0.515354531,0.177220974,D
218997,0.691673831,0.837459171,-0.056989271,D
219021,1.017589963,0.432571024,0.017291406,D
219045,0.248932042,0.367161559,0.017813073,D
219069,0.186746066,0.150188482,0.320842891,D
219093,-0.138253719,-0.066638834,0.735691876,D
219117,0.044342369,0.563322886,-0.360663254,D
219141,-0.068346837,0.042291455,0.129925877,D
219165,0.164892097,0.147670942,0.390106526,D
219189,-0.753890182,-2.708043073,0.718356255,D
219213,0.407866477,0.246370964,-0.28770137,D
219237,0.801433529,3.209173253,3.047160083,D
219261,0.895721506,1.248713064,2.953356207,D
219285,0.058647402,0.029089815,0.194027954,D
219309,0.221858136,0.605243189,-0.067911338,D
219333,0.090690308,0.606462119,0.416752189,D
219357,-0.019113435,0.321498812,0.363476888,D
219380,-0.095322393,0.618205707,1.029929423,D
219404,0.751316735,2.749940945,1.681088021,D
219428,0.096220905,0.138076888,0.730171948,D
219452,-0.053274613,0.17430947,2.366661355,D
219476,-0.27007237,-0.702788537,0.092295132,D
219500,0.014438302,-0.062364198,-0.018267175,D
219524,-0.521372111,-0.372882818,1.714685826,D
219548,-0.514552639,0.103399076,0.155306073,D
219572,-0.005975514,-0.09112783,0.298631044,D
219593,0.098571791,0.058655864,-0.078303578,D
219615,0.808067321,-1.27912719,-1.033022071,D
219639,0.450042113,-0.387787487,-1.800880995,D
219663,0.800334223,0.25017072,-1.256182404,D
219687,0.109099266,-0.414947248,-0.376647751,D
219711,0.070146855,-0.575058021,0.055878576,D
219735,0.206317597,0.269729066,-0.301925611,D
219759,0.212500434,-0.203155583,0.419000903,D
219781,0.062834609,0.252144586,-0.168904492,D
219805,2.536825162,1.934985025,-2.369486503,D
219829,1.167583047,0.280430929,-0.316568353,D
219853,-0.10268274,2.101129601,-2.178988495,D
219877,0.281479679,0.742356928,-0.218736845,D
219901,0.31854953,0.071911614,0.260937077,D
219925,-0.84886113,0.156418797,-0.170248064,D
219949,-0.08191523,0.143555522,-0.39846931,D
219973,0.144407021,-0.096660971,-0.430739719,D
219997,0.05489999,0.182275686,-0.23518079,D
220021,1.173085349,1.916455578,-0.915026745,D
220045,2.832669122,3.418350235,-0.414570762,D
220069,0.902208054,1.638393958,0.065083852,D
220093,0.212650231,-1.171463766,0.996848909,D
220117,0.385822017,0.071430857,1.664149282,D
220141,0.004346499,-0.351509393,0.720787248,D
220165,-0.182212812,-0.083991926,0.549894473,D
220189,0.240144887,0.515708901,-0.423138044,D
220213,0.05608886,0.123117996,0.196049352,D
220237,0.394018774,0.491167674,-2.025000548,D
220261,0.234105599,0.478779303,-0.478633309,D
220285,0.895736719,1.229182984,0.183777182,D
220309,0.206574191,-0.013480305,0.010067943,D
220333,0.239284797,0.371894482,0.172846406,D
220357,0.17659652,0.253476194,0.373231607,D
220381,-0.013927355,0.390281517,0.241324364,D
220405,2.10742624,3.783871914,-2.059254371,D
220429,0.11566755,0.466315365,0.002424801,D
220453,0.067744117,0.63695826,0.467557789,D
220477,0.096666092,0.706857586,0.417005967,D
220501,0.099750813,0.219318584,-0.028785047,D
220525,-0.075581892,0.187224708,0.07611321,D
220549,0.372034617,-3.505585543,2.724470239,D
220573,0.343929712,-3.955495706,0.639049478,D
220597,0.712670012,-2.562226108,-1.100535476,D
220621,-0.187399536,-0.496367516,-0.302330503,D
220645,0.00540694,-1.627199861,0.213137022,D
220669,-0.05894786,-1.375718311,-0.57180282,D
220692,-0.322662989,-0.330790966,0.418371482,D
220716,-0.072390253,-0.30041912,0.138806779,D
220739,0.050510608,-0.074099534,0.146068346,D
220760,1.997933282,0.324731475,-0.577636587,D
220784,0.379749085,0.487064303,-0.770521258,D
220808,0.551036844,0.217706242,0.14730803,D
220832,0.141099243,0.31803063,-0.177980707,D
220856,0.38146581,-1.258175046,0.1272255,D
220880,0.686174565,-0.102012491,-0.140296577,D
220904,-0.061878716,-0.30203337,0.111591075,D
220928,-0.002065084,-0.542311296,0.144314212,D
220950,0.370808595,0.140703021,0.830087669,D
220973,-0.040321465,-0.130836397,0.399074376,D
220995,0.543527258,0.75196604,-2.042115642,D
221019,-0.077046406,0.491121274,-0.377774684,D
221043,0.359294963,1.84071045,0.83623612,D
221067,-0.097354223,0.268891396,0.154333198,D
221090,-0.430183969,0.231343995,0.150536312,D
221114,0.170775276,0.309754847,0.393238248,D
221138,-0.161972128,0.169074162,-0.208975687,D
221162,0.179306476,-0.238941927,-0.39987025,D
221186,0.488873511,-3.295209873,0.160429833,D
221210,0.145817477,-3.965242001,1.728952871,D
221234,0.153260808,-0.223731644,-0.23920377,D
221258,-0.03873241,-0.90927055,0.831072262,D
221281,-0.1459935,-0.800854053,0.750734853,D
221305,0.085409541,-0.036261484,0.037100817,D
221323,0.262287156,-0.535928876,-0.458461299,D
221347,0.050176315,-0.566695567,-0.102400802,D
221371,0.005280728,-1.524018144,-0.057469033,A
221391,-0.539950951,-2.111664629,0.375542442,A
221413,0.04145318,-0.583061629,0.232400467,A
221431,-0.320475837,-0.550582099,0.546099882,A
221450,1.270947595,-5.804219633,0.662053516,A
221474,0.467609511,-8.568433377,1.894121336,A
221498,0.523139315,-2.996737244,0.044513997,A
221517,0.374539229,-4.867173154,0.973471959,A
221540,-0.040269827,-0.374848971,0.021855379,A
221557,0.13850433,-0.77612945,-0.326155979,A
221577,0.747135757,-5.29375987,0.345827041,A
221601,0.509108073,-0.178445262,-0.635738517,A
221623,-0.150937619,-1.540784972,0.18052811,A
221643,0.384182847,-2.820650905,0.054746791,A
221664,-0.010738965,-0.252127671,0.084404503,A
221682,0.041639441,-1.16926246,0.512834332,A
221702,0.279117065,-0.418431595,-0.426968718,A
221721,0.084467302,-1.188750609,0.207753208,A
221745,-0.121969334,-0.736229703,0.407343192,A
221769,-0.072287257,0.511959525,0.153834175,D
221792,-0.089725292,0.072368663,0.104425671,D
221813,1.069476994,1.219485233,0.385807019,A
221837,0.987199716,1.193808093,-0.368166814,A
221861,0.040930668,-0.97826129,0.316784849,A
221884,0.135833081,-0.67008875,0.058621277,A
221906,-0.236942455,-2.856346411,1.449550534,A
221928,0.243140489,0.189802961,-0.29470398,A
221949,-0.198192224,-1.895198947,1.107754752,A
221970,0.003615246,0.015032919,-0.146102845,A
221984,0.132006664,-0.158244746,-0.035453954,A
222005,0.073358301,0.059569957,-0.221792819,A
222027,0.106426566,-0.347854429,0.126779935,A
222047,0.01139316,-0.185328763,0.148705452,A
222068,-0.217207541,-7.446721714,1.486051672,D
222092,-0.404067893,-4.34868617,1.706135918,D
222116,-0.050519093,-0.72714604,-0.061501453,D
222134,-0.450220062,-2.662889492,1.617740835,A
222156,-0.060533648,-2.907545309,1.585514738,A
222180,-0.255856138,-1.896500397,1.15415163,A
222202,-0.125596588,-1.100835688,0.734890251,A
222224,-0.106046956,-0.255256994,0.078316064,A
222242,-0.024332559,-0.649419566,0.261299693,A
222260,0.073491644,-0.008621044,-0.004054972,A
222283,0.07308987,0.101027175,0.2503277,A
222306,0.032421265,0.056188656,-0.181920767,A
222327,0.024186422,-0.000674494,0.143642596,A
222346,-0.581794011,-3.472998237,-0.59817852,D
222370,-0.535145361,-1.006503135,-0.681666044,D
222393,-0.164746054,-0.077245368,-0.48228902,D
222411,0.571136949,-2.606523872,1.152917686,A
222435,1.597903433,-0.647943594,0.241004259,A
222459,0.362167248,-1.31435615,1.200954104,A
222483,0.497967551,-0.103001387,0.224958317,A
222507,0.070379592,-0.373039429,-0.077728219,A
222528,0.081661949,0.253042334,0.02666561,A
222549,1.379525249,0.554883695,-1.921414399,A
222573,0.633097009,0.157603097,-0.053029487,A
222597,0.630691619,0.812703911,-0.764756229,A
222619,0.281149408,-0.139758394,-0.250083572,A
222643,0.080299671,-2.39816503,0.171764576,A
222667,-0.055566159,-1.477101479,0.446058503,A
222688,0.053226501,-0.358525537,0.161148015,A
222707,0.031782708,-0.326838143,0.007108913,A
222728,-0.016990529,-0.183465166,-0.058104017,A
222750,0.494512042,-5.530817534,-1.430864357,D
222774,0.149305119,-3.264662704,0.030282872,D
222798,0.04517295,-0.602617262,-0.48487692,D
222818,0.103093179,-2.157366278,-0.413415558,A
222842,-0.029748798,0.111573577,0.064627785,A
222866,0.076258305,-1.080076677,-0.075742127,A
222889,-0.031626044,0.029155989,0.043483995,A
222909,-1.024227813,-4.863564288,0.193267993,A
222929,-0.120870327,-1.972667248,0.195041264,A
222949,0.266191977,-2.710302573,1.103659396,A
